scenario,axis,s_true,h_true,s_inf,h_inf,s_err,h_err,s_lo,s_hi,h_lo,h_hi,s_in_ci,h_in_ci,h_ci_width,h_overlap_010,h_mass_015,h_entropy,rho,fisher_h,cr_bound_h,elapsed_s,status
n_tps=4 (mid),n_tps,0.3,0.6,0.31406779661016954,0.0,0.014067796610169547,-0.6,0.11388673693189175,0.40940893037703185,0.03568619544122846,0.9478275837766168,1,1,0.9121413883353884,0.42516244335659675,0.2879527963705133,0.9999413076947723,0.4979874605931108,222.7375683556919,0.06700439079590219,0.6575981249999998,ok
n_tps=4 (mid),n_tps,0.3,1.0,0.31406779661016954,0.620253164556962,0.014067796610169547,-0.379746835443038,0.266426960550488,0.35456105834198987,0.03088509467416002,0.9359825175807046,1,0,0.9050974229065446,0.22561238751731538,0.11916191679425672,0.9979295149282773,0.43919272577795726,160.4538395713277,0.07894505706657433,0.6563199169999976,ok
n_tps=4 (mid),n_tps,0.6,0.0,0.5167796610169493,0.05063291139240506,-0.0832203389830507,0.05063291139240506,0.3716441998631092,0.5130167967126068,0.010823957306430404,0.8040197035343466,0,0,0.7931957462279162,0.40347162211369536,0.2742351646675411,0.9546878795694153,0.9609385877864436,949.6564982215249,0.03245015143274092,0.6580267499999977,ok
n_tps=4 (mid),n_tps,0.6,0.3,0.4661016949152543,0.43037974683544306,-0.13389830508474565,0.13037974683544307,0.3388397107247895,0.5690217156502648,0.23557260319158072,0.9347744488569376,0,1,0.6992018456653569,0.5699062491707594,0.5178325168904628,0.8975456375077993,0.9485875315890964,857.4428273947021,0.03415052732626853,0.6576129999999978,ok
n_tps=4 (mid),n_tps,0.6,0.6,0.668813559322034,0.5443037974683544,0.06881355932203403,-0.05569620253164553,0.5687591159423545,0.6883262843491667,0.4566469814835947,0.7097084955689809,1,1,0.25306151408538613,0.8599986626994894,0.9297657239821885,0.7409078375744375,0.9365499454674516,908.3708725854112,0.033179390211078484,0.6510514169999979,ok
n_tps=4 (mid),n_tps,0.6,1.0,0.7701694915254238,0.8481012658227848,0.17016949152542382,-0.15189873417721522,0.6418949059134903,0.805688949644309,0.8096136420260228,0.9352135051111662,0,0,0.12559986308514337,0.47254686635476334,0.5675349213254564,0.5635546996986658,0.9209671675989607,1743.7781813869792,0.02394718009474629,0.6816656670000043,ok
n_tps=4 (mid),n_tps,1.0,0.0,0.8715254237288137,0.02531645569620253,-0.1284745762711863,0.02531645569620253,0.7190009537057882,2.870595112559388,0.0,0.06958531294070816,1,1,0.06958531294070816,0.5505907319074996,0.9922577911798257,0.4369263574930104,0.9988905440229229,1267.5414489197144,0.028087877030780774,0.6752856250000008,ok
n_tps=4 (mid),n_tps,1.0,0.3,1.0742372881355933,0.3291139240506329,0.07423728813559327,0.0291139240506329,0.9337810135924508,1.1240424336932315,0.2542325805391657,0.3958084773358444,1,1,0.1415758967966787,0.5889992638001832,0.9956811121489876,0.6024774751517165,0.9985212722250199,1272.0947341699618,0.028037563653553574,0.653444707999995,ok
n_tps=4 (mid),n_tps,1.0,0.6,0.9728813559322035,0.5822784810126582,-0.027118644067796516,-0.017721518987341756,0.8967204827503559,1.0555636367208872,0.5132257081922321,0.6186318971432527,1,1,0.10540618895102061,0.486397974089549,0.9998454413579313,0.5340063755843227,0.9981522733524535,1608.1721217489358,0.02493639883125809,0.6571740410000046,ok
n_tps=4 (mid),n_tps,1.0,1.0,1.1249152542372882,0.9873417721518987,0.12491525423728822,-0.012658227848101333,1.0277528002743466,1.1213729006284425,0.9564317231422496,0.9969279090868276,0,0,0.040496185944578045,0.336550864500433,0.9999999996614334,0.28954116457207807,0.9976606988835103,56102.56442999165,0.004221906814905057,0.6558408329999992,ok
n_tps=9 (best),n_tps,0.1,0.0,0.11135593220338984,0.0,0.011355932203389832,0.0,0.06321180037578988,0.10882203052825298,0.0,0.059929601510773325,1,1,0.059929601510773325,0.4985113926925815,0.9977222981773454,0.38067686070214346,0.5505208649761886,816.5259671309091,0.03499572536286679,1.4263394589999976,ok
n_tps=9 (best),n_tps,0.1,0.3,0.11135593220338984,0.0,0.011355932203389832,-0.3,0.06321186440677967,0.10882203389830508,0.0,0.11209903504862455,1,0,0.11209903504862455,0.08072692278838874,0.01891235485583724,0.5225337375302324,0.47878608053014504,534.6963813926244,0.043246043169823646,1.4453707920000056,ok
n_tps=9 (best),n_tps,0.1,0.6,0.11135593220338984,0.25316455696202533,0.011355932203389832,-0.34683544303797464,0.06321186440677967,0.10882203389830508,0.0808159655942375,0.4999576076693112,1,0,0.4191416420750737,0.16526175717929034,0.09112921004205041,0.8458135129922861,0.42359073386758583,379.7360320010883,0.05131674435632768,1.4553900419999977,ok
n_tps=9 (best),n_tps,0.1,1.0,0.11135593220338984,0.4050632911392405,0.011355932203389832,-0.5949367088607596,0.06321186440688607,0.10882203390032685,0.24931385531522618,0.5877195652923952,1,0,0.338405709977169,0.00880038470671175,0.0001220139095375516,0.8008615977193749,0.3671555681146765,261.0025139508112,0.06189814795839551,1.4761256250000017,ok
n_tps=9 (best),n_tps,0.3,0.0,0.31406779661016954,0.0,0.014067796610169547,0.0,0.2659083132579074,0.3115427358702279,0.0,0.04001500421215663,1,1,0.04001500421215663,0.41030401413466255,0.999999674700275,0.34158747452752103,0.9933255750034434,2630.0921766293563,0.019499097698538328,1.4477974590000002,ok
n_tps=9 (best),n_tps,0.3,0.3,0.31406779661016954,0.26582278481012656,0.014067796610169547,-0.03417721518987343,0.21818672651647072,0.3093507251902646,0.22322536630637052,0.4149682355969662,1,1,0.1917428692905957,0.5813901346563352,0.9907997103380233,0.625358771896241,0.9911205218083242,2511.052796574968,0.01995593487285286,1.4376516250000009,ok
n_tps=9 (best),n_tps,0.3,0.6,0.31406779661016954,0.5443037974683544,0.014067796610169547,-0.05569620253164553,0.2220862056535161,0.3105952689392793,0.5154501653273981,0.6288046245992523,1,1,0.11335445927185428,0.4931685966414528,0.9999997873292905,0.5210363625584525,0.9889252367900055,2915.1915928765306,0.01852108601092715,1.4361658750000004,ok
n_tps=9 (best),n_tps,0.3,1.0,0.31406779661016954,0.8734177215189873,0.014067796610169547,-0.12658227848101267,0.26592372881340726,0.3115338983050768,0.8162919512424325,0.9109536437684556,1,0,0.09466169252602308,0.41905326631468703,0.6482447868986719,0.5097278927135791,0.9860132731840255,14844.838197935303,0.008207525974605119,1.447241708,ok
n_tps=9 (best),n_tps,0.6,0.0,0.5167796610169493,0.0,-0.0832203389830507,0.0,0.4169485282102206,0.5512570665194563,0.0,0.018392614077006035,0,1,0.018392614077006035,0.26763741699518856,0.99999999999702,0.19874163633408082,0.9999949835118419,3441.6991971722055,0.017045649134583094,1.454944625000003,ok
n_tps=9 (best),n_tps,0.6,0.3,0.4661016949152543,0.2911392405063291,-0.13389830508474565,-0.008860759493670878,0.36612297299168733,0.4945063421922424,0.26481126607340766,0.32279003804582745,0,1,0.057978771972419796,0.3195288656247021,0.9999999999992317,0.3953203931133991,0.999993311360307,3588.208882414249,0.016694028151731058,1.4384802920000013,ok
n_tps=9 (best),n_tps,0.6,0.6,0.6181355932203391,0.5949367088607594,0.018135593220339086,-0.005063291139240533,0.5235163104993744,0.6144815374268244,0.5699689418577645,0.6191931650585,1,1,0.049224223200735495,0.28340052743435473,1.0,0.36355595754352094,0.9999916392143643,4764.606847373058,0.014487267016574407,1.4765418750000023,ok
n_tps=9 (best),n_tps,0.6,1.0,0.6181355932203391,1.0,0.018135593220339086,0.0,0.570148558313105,0.6254202050744174,0.9879746834466001,0.9993670886024526,1,0,0.011392405155852492,0.050499039085272215,1.0,3.6393393587860833e-08,0.9999894096951396,14120535.938807162,0.0002661180973640239,1.456021416999988,ok
n_tps=9 (best),n_tps,1.0,0.0,1.0235593220338985,0.012658227848101266,0.023559322033898544,0.012658227848101266,0.8850954896242289,2.8184845025843783,0.0,0.029864099892125254,1,1,0.029864099892125254,0.3368861855115835,0.9999999999977895,0.2880602950459818,0.99999998,3767.483337451066,0.016291997316774245,1.445646999999994,ok
n_tps=9 (best),n_tps,1.0,0.3,1.0742372881355933,0.31645569620253167,0.07423728813559327,0.016455696202531678,1.0248863892188762,1.125586336892874,0.2734516142220174,0.3405641704369221,0,1,0.0671125562149047,0.3536638419090816,0.9999999999530177,0.42911985768842936,0.9999999846153845,4019.2257256174325,0.015773526554582615,1.4533076250000079,ok
n_tps=9 (best),n_tps,1.0,0.6,0.9222033898305086,0.620253164556962,-0.07779661016949135,0.020253164556962022,0.8336041290151825,2.8344806218959344,0.585015009929419,0.632185805755213,1,1,0.047170795825793976,0.26148236380432077,0.9999999999999999,0.3469393766309039,0.9999999875,5514.043718640727,0.013466815104843259,1.4536077089999964,ok
n_tps=9 (best),n_tps,1.0,1.0,1.1249152542372882,1.0,0.12491525423728822,0.0,1.0312393476810533,1.1238607127656395,0.9879746835415402,0.9993670886074495,0,0,0.011392405065909328,0.05049902329524695,1.0,1.2163744503232187e-09,0.99999999,441956706.3333737,4.7567479077228206e-05,1.4665452079999994,ok
vaf0=0.01 (worst),vaf0,0.1,0.0,0.31406779661016954,0.0,0.21406779661016953,0.0,0.18358654403156816,0.3639692560954808,0.03720729532214124,0.9488580703986882,0,0,0.9116507750765469,0.24786927043287793,0.1410449192788466,0.9999935408364558,0.04779677577077317,33.21254820683374,0.17351974513189242,0.6660696249999916,ok
vaf0=0.01 (worst),vaf0,0.1,0.3,0.16203389830508477,1.0,0.06203389830508477,0.7,0.09862604326978974,0.20945396254325527,0.03740484070378666,0.948989547018279,1,1,0.9115847063144923,0.4286679805827605,0.29205955693147406,0.9999964460339476,0.03700899487833448,19.728449436344718,0.2251404467120669,0.698761458000007,ok
vaf0=0.01 (worst),vaf0,0.1,0.6,0.16203389830508477,0.0,0.06203389830508477,-0.6,0.07210366272744706,0.18176261096135285,0.03724609731799497,0.9488875227057395,1,1,0.9116414253877445,0.42763074584881006,0.29015267784835913,0.9999942236066781,0.03019414553003236,13.05551953787036,0.27675974417151633,0.6638390829999992,ok
vaf0=0.01 (worst),vaf0,0.1,1.0,0.01,0.0,-0.09000000000000001,-1.0,0.01,0.05455046398241113,0.03750104791738072,0.949055675455652,0,0,0.9115546275382712,0.24436125323952657,0.1384522172441514,0.9999975642053437,0.024242191332665294,8.373208382980053,0.3455843366740985,0.6718274170000029,ok
vaf0=0.01 (worst),vaf0,0.3,0.0,0.31406779661016954,0.0,0.014067796610169547,0.0,0.21861391847232542,0.30963259812918964,0.019830500393330446,0.9386916126517693,1,0,0.9188611122584388,0.31884601313642,0.19887861959622177,0.995096327091905,0.23293353498977068,112.27289491110616,0.09437621147265683,0.6634011670000035,ok
vaf0=0.01 (worst),vaf0,0.3,0.3,0.4661016949152543,0.1518987341772152,0.16610169491525434,-0.1481012658227848,0.3840901006331405,0.46508087266532994,0.035902649545653184,0.947113490355037,0,1,0.9112108408093839,0.4337348783908111,0.29656157693222596,0.9999211071602716,0.1886382141457114,69.22314219728719,0.12019166335111635,0.6829304169999943,ok
vaf0=0.01 (worst),vaf0,0.3,0.6,0.36474576271186443,0.6455696202531646,0.06474576271186444,0.04556962025316458,0.31653209255845804,0.38760022739165995,0.032715774799356584,0.9464093181618822,0,1,0.9136935433625256,0.42146462185303385,0.28467394683049096,0.9997576882175097,0.15849780832863777,46.95373303065479,0.14593683955946382,0.6605032499999908,ok
vaf0=0.01 (worst),vaf0,0.3,1.0,0.31406779661016954,1.0,0.014067796610169547,0.0,0.26546506772106443,0.35374786042510475,0.033543409618736524,0.9467543253617929,1,0,0.9132109157430565,0.23627447554163697,0.13282067591910932,0.9998003935542635,0.13066180873012104,30.79417123875143,0.18020454479506362,0.6600473329999943,ok
vaf0=0.01 (worst),vaf0,0.6,0.0,0.5674576271186441,0.16455696202531644,-0.03254237288135586,0.16455696202531644,0.5114954676844422,0.5993027990116101,0.006868788600329656,0.43298895958937644,0,0,0.4261201709890468,0.540670280804416,0.38764714600061556,0.7947730704650516,0.818791282071504,516.665472567279,0.04399418534523837,0.6592089170000008,ok
vaf0=0.01 (worst),vaf0,0.6,0.3,0.5674576271186441,0.37974683544303794,-0.03254237288135586,0.07974683544303796,0.5189208183154802,0.5961536882361282,0.02632390202487857,0.772530533354907,0,1,0.7462066313300284,0.5904513439895747,0.45558016490351355,0.9576363293167398,0.775758369937231,413.13759809577067,0.04919858813259395,0.6599472919999982,ok
vaf0=0.01 (worst),vaf0,0.6,0.6,0.4661016949152543,0.34177215189873417,-0.13389830508474565,-0.2582278481012658,0.28526098032747954,0.5617681366701973,0.03719415135252128,0.9488502485253566,0,1,0.9116560971728354,0.4275500483727207,0.29008079595576,0.9999933286141386,0.737022927145792,360.6217210907134,0.05265917600654364,0.6579717919999979,ok
vaf0=0.01 (worst),vaf0,0.6,1.0,0.6181355932203391,1.0,0.018135593220339086,0.0,0.5767632467987409,0.6680254318304534,0.48516359899410955,0.9863600320336511,1,0,0.5011964330395415,0.30672249805036783,0.2406105447484599,0.8369235298784887,0.6910174235184173,334.6644784263637,0.054663217490762625,0.6577645419999953,ok
vaf0=0.01 (worst),vaf0,1.0,0.0,0.9222033898305086,0.0379746835443038,-0.07779661016949135,0.0379746835443038,0.8241917378432738,0.9412833128419019,0.0,0.1869063096076012,0,1,0.1869063096076012,0.9757887676604189,0.834610257067619,0.6459977722931632,0.9939892669855555,986.4014664432141,0.03184000632821759,0.6592347090000032,ok
vaf0=0.01 (worst),vaf0,1.0,0.3,0.9728813559322035,0.8860759493670886,-0.027118644067796516,0.5860759493670886,0.8449397883513896,1.0455092282554286,0.03877611068143591,0.9498549293380817,1,1,0.9110788186566458,0.42624114580720546,0.28993921908724846,0.9999935674959147,0.992163665689303,972.7754527426551,0.032062228028117215,0.656168749999992,ok
vaf0=0.01 (worst),vaf0,1.0,0.6,0.9222033898305086,0.6708860759493671,-0.07779661016949135,0.07088607594936713,0.8360605167256193,0.9374761812283742,0.6045293953136022,0.7359091972620712,0,0,0.131379801948469,0.45988610435358696,0.9597314435430833,0.5850060034976935,0.9903447580470601,1179.4618847312101,0.02911776552976831,0.6606763340000015,ok
vaf0=0.01 (worst),vaf0,1.0,1.0,1.2262711864406781,0.7088607594936709,0.22627118644067812,-0.2911392405063291,1.10411997988291,1.364733345811492,0.54920242246627,0.8966033718392155,0,0,0.3474009493729454,0.21146814272477957,0.08368327626302136,0.7936298637782759,0.9879298967342723,10767.157001074715,0.009637169048074212,0.6596614170000095,ok
vaf0=0.05 (mid),vaf0,0.1,0.0,0.11135593220338984,0.0,0.011355932203389832,0.0,0.016627170579590175,0.10731492760235553,0.032169376065646155,0.9448993036184841,1,0,0.9127299275528379,0.26510062791305056,0.1543769883764441,0.9995542879405235,0.2146324865965302,167.26664971366114,0.07732061877019487,0.6575095419999997,ok
vaf0=0.05 (mid),vaf0,0.1,0.3,0.6181355932203391,0.43037974683544306,0.5181355932203391,0.13037974683544307,0.3859731743469563,0.7858609069825742,0.035565393268935014,0.9477408307322454,0,1,0.9121754374633103,0.4320189098100918,0.2949839371661693,0.9999346919841411,0.17010170280947295,100.88976762246898,0.09955806316983884,0.6644522080000002,ok
vaf0=0.05 (mid),vaf0,0.1,0.6,0.11135593220338984,0.0,0.011355932203389832,-0.6,0.01653299039121689,0.10733804191157559,0.032777711180203395,0.94544458735419,1,1,0.9126668761739867,0.4200304632296225,0.2833778676931806,0.9996541463642634,0.14087394172123113,67.42956265961757,0.12177968000646971,0.6590779160000011,ok
vaf0=0.05 (mid),vaf0,0.1,1.0,0.06067796610169492,1.0,-0.03932203389830508,0.0,0.012833754284382777,0.08745237249174616,0.04092533021009912,0.9533019656055425,0,0,0.9123766353954433,0.2596881541907918,0.1497781518862827,0.9997307008840398,0.1146154986379124,43.628820047482975,0.15139560444567662,0.6590568749999903,ok
vaf0=0.05 (mid),vaf0,0.3,0.0,0.31406779661016954,0.0379746835443038,0.014067796610169547,0.0379746835443038,0.22246733447263337,0.31090905505627864,0.00818835669966391,0.923493514654879,1,0,0.9153051579552152,0.48345956462222694,0.3315383890163872,0.9517290952501082,0.6231113438085356,438.4738375656624,0.04775602350651051,0.65953875000001,ok
vaf0=0.05 (mid),vaf0,0.3,0.3,0.31406779661016954,0.20253164556962025,0.014067796610169547,-0.09746835443037974,0.23481254505397076,0.3125263627225779,0.0268694773245511,0.9092166577849683,1,1,0.8823471804604172,0.5255813187161622,0.38461421564175313,0.9875281627315161,0.5535669729584412,301.0474948390074,0.057634494871615614,0.6677831659999924,ok
vaf0=0.05 (mid),vaf0,0.3,0.6,0.36474576271186443,0.12658227848101267,0.06474576271186444,-0.4734177215189873,0.271093867017621,0.36295330534480996,0.01696233658484897,0.9366961211804428,1,1,0.9197337845955937,0.30069331338156385,0.18061901269899894,0.9797492312525731,0.4979874605931108,222.7375683556919,0.06700439079590219,0.6710687089999965,ok
vaf0=0.05 (mid),vaf0,0.3,1.0,0.26338983050847464,0.6455696202531646,-0.036610169491525346,-0.35443037974683544,0.21387008127436127,0.29695437545758974,0.03703840854573755,0.9475154300628308,0,0,0.9104770215170932,0.24271484729654796,0.13621033045825612,0.9999485426284264,0.43919272577795726,160.4538395713277,0.07894505706657433,0.6711172499999947,ok
vaf0=0.05 (mid),vaf0,0.6,0.0,0.5674576271186441,0.0,-0.03254237288135586,0.0,0.43686242343672127,0.6045478322256661,0.0,0.21942147565890086,1,1,0.21942147565890086,0.8688544623355322,0.8447297488659656,0.6390445011572466,0.9609385877864436,949.6564982215249,0.03245015143274092,0.6619933750000087,ok
vaf0=0.05 (mid),vaf0,0.6,0.3,0.7701694915254238,0.0,0.17016949152542382,-0.3,0.6156391552664162,0.7584272102078992,0.02423129102302639,0.9367374921808301,0,1,0.9125062011578038,0.4495412972842391,0.31152693703750484,0.9972782761452289,0.9485875315890964,857.4428273947021,0.03415052732626853,0.6579425830000076,ok
vaf0=0.05 (mid),vaf0,0.6,0.6,0.5167796610169493,0.6329113924050633,-0.0832203389830507,0.032911392405063356,0.4655385567683632,0.5856818239903352,0.32562056038921905,0.8022123237283016,0,1,0.4765917633390826,0.7151479207938274,0.6336046950349181,0.8670971087347488,0.9365499454674516,908.3708725854112,0.033179390211078484,0.6546013340000059,ok
vaf0=0.05 (mid),vaf0,0.6,1.0,0.8715254237288137,0.5063291139240507,0.2715254237288137,-0.49367088607594933,0.6875968169676492,1.0130749458476278,0.4116673352560875,0.6911592580938059,0,0,0.27949192283771834,0.04098476539519734,0.007279110387435261,0.7260218749015642,0.9209671675989607,1743.7781813869792,0.02394718009474629,0.6566682079999993,ok
vaf0=0.05 (mid),vaf0,1.0,0.0,1.378305084745763,0.0,0.37830508474576297,0.0,1.0148815115014072,1.5647466634549148,0.0,0.07020205980882653,0,1,0.07020205980882653,0.5717544910308339,0.9952190812559525,0.44348517257299436,0.9988905440229229,1267.5414489197144,0.028087877030780774,0.6559546249999926,ok
vaf0=0.05 (mid),vaf0,1.0,0.3,0.8715254237288137,0.3291139240506329,-0.1284745762711863,0.0291139240506329,0.779658060601275,0.9659604573551098,0.2354478499073519,0.38837803063310744,0,1,0.15293018072575554,0.6349286851139901,0.9961353808961565,0.6194799701215987,0.9985212722250199,1272.0947341699618,0.028037563653553574,0.6565717500000119,ok
vaf0=0.05 (mid),vaf0,1.0,0.6,0.9222033898305086,0.7088607594936709,-0.07779661016949135,0.10886075949367091,0.8408938143317428,0.9694698551589399,0.6242756045051444,0.7629130313292279,0,0,0.13863742682408353,0.40435508423000716,0.8673954606433616,0.5956816565996462,0.9981522733524535,1608.1721217489358,0.02493639883125809,0.6583310410000109,ok
vaf0=0.05 (mid),vaf0,1.0,1.0,0.9728813559322035,1.0,-0.027118644067796516,0.0,0.9085314099017253,2.842236874534656,0.964738093081254,0.9972480586217582,1,0,0.032509965540504226,0.25174451299147815,1.0,0.23227931661105064,0.9976606988835103,56102.56442999165,0.004221906814905057,0.6549477089999982,ok
vaf0=0.15 (best),vaf0,0.1,0.0,0.06067796610169492,1.0,-0.03932203389830508,1.0,0.012754285803220041,0.08090819211574934,0.04146626849838,0.9562380007342193,0,0,0.9147717322358393,0.22379820141502277,0.12608490416707566,0.9989756929725354,0.5131724861456038,513.3927827136132,0.04413418594857147,0.6537771250000048,ok
vaf0=0.15 (best),vaf0,0.1,0.3,0.11135593220338984,0.02531645569620253,0.011355932203389832,-0.27468354430379743,0.030814425289344076,0.10850598452387508,0.009635591558651065,0.8618288222499886,1,1,0.8521932306913376,0.5251440580603531,0.39990539231140776,0.9506154663460922,0.42458658656548903,321.43415662011444,0.05577685051087536,0.6558864169999907,ok
vaf0=0.15 (best),vaf0,0.1,0.6,0.06067796610169492,0.0,-0.03932203389830508,-0.6,0.01,0.05758676377088734,0.02940508668841362,0.9423225709734552,0,1,0.9129174842850416,0.41367600443706903,0.2777164404240206,0.9989796364102402,0.3620824559829235,220.53601572198193,0.06733800381413788,0.6540544159999939,ok
vaf0=0.15 (best),vaf0,0.1,1.0,0.11135593220338984,0.0759493670886076,0.011355932203389832,-0.9240506329113924,0.06292624551995686,0.10881608519240163,0.003975617387976291,0.42773844882589696,1,0,0.42376283143792065,0.009599811849386273,0.003273276944473883,0.8232760969901332,0.30267308105733143,146.28488152986907,0.08267996380585044,0.6591799159999994,ok
vaf0=0.15 (best),vaf0,0.3,0.0,0.26338983050847464,0.13924050632911392,-0.036610169491525346,0.13924050632911392,0.16591842631334935,0.2737925839871913,0.024915891901112784,0.9401577480668131,0,0,0.9152418561657003,0.29370214511768666,0.17717395084437404,0.9972318310492915,0.86444405308159,923.6976705727857,0.032902968053896385,0.6558335410000069,ok
vaf0=0.15 (best),vaf0,0.3,0.3,0.26338983050847464,0.4810126582278481,-0.036610169491525346,0.18101265822784812,0.17680728624136682,0.47282509228758973,0.03987281515679289,0.9576090524747513,1,1,0.9177362373179584,0.5153532424790117,0.37859725914902853,0.9500672286300024,0.8169811987888633,713.4443900249469,0.03743862898287633,0.658375458000009,ok
vaf0=0.15 (best),vaf0,0.3,0.6,0.26338983050847464,1.0,-0.036610169491525346,0.4,0.22203374013439006,0.33816087031964676,0.21793039425143862,0.9742597182593461,1,1,0.7563293240079074,0.5867487923424247,0.44235743489014795,0.957375142680968,0.7744590298213502,602.7197799365335,0.04073261364277265,0.6562752500000073,ok
vaf0=0.15 (best),vaf0,0.3,1.0,0.26338983050847464,1.0,-0.036610169491525346,0.0,0.2245327175145305,0.6855324364678725,0.06896116430242943,0.9497276845248296,1,0,0.8807665202224002,0.20512105414079992,0.12676468550331355,0.9839087057753098,0.7242014605829866,537.992221693593,0.04311337301971237,0.6666535410000023,ok
vaf0=0.15 (best),vaf0,0.6,0.0,0.6181355932203391,0.0,0.018135593220339086,0.0,0.2108921165855055,2.8108160275634124,0.0,0.7501211239059232,1,1,0.7501211239059232,0.5188949821796781,0.7990673172385145,0.5785833120620452,0.9895712168349324,1303.6323943714833,0.027696342941055132,0.6659463339999974,ok
vaf0=0.15 (best),vaf0,0.6,0.3,0.36474576271186443,0.8987341772151899,-0.23525423728813555,0.59873417721519,0.3218916344443694,1.7869036334846857,0.10541190036024345,0.9546878859068653,1,1,0.8492759855466219,0.41173624680523707,0.27461124388268165,0.9727574883592259,0.9851680295088304,1228.433591291705,0.02853147067033254,0.6656676249999975,ok
vaf0=0.15 (best),vaf0,0.6,0.6,0.5167796610169493,0.6582278481012658,-0.0832203389830507,0.0582278481012658,0.4360549655973737,0.6152526017482228,0.47996303297913073,0.7789861888243522,1,1,0.2990231558452215,0.8905459882952494,0.8910577783490097,0.7626123903767308,0.9808038533656073,1407.333585593879,0.026656398603583934,0.665629249999995,ok
vaf0=0.15 (best),vaf0,0.6,1.0,0.6181355932203391,1.0,0.018135593220339086,0.0,0.5721685757924303,0.6991104647989913,0.6627160530411664,0.990241614606682,1,0,0.3275255615655156,0.7286079716208339,0.5642926225413221,0.7622204219052185,0.9750447450881286,5846.782520565641,0.013078005932497692,0.6633593749999989,ok
vaf0=0.15 (best),vaf0,1.0,0.0,3.0,0.0,2.0,0.0,0.6383194715852679,2.875505856955601,0.0,0.04171735809026794,1,1,0.04171735809026794,0.4176638803462547,0.9991908781055255,0.34097109138422865,0.9997121266853729,1487.9621747087403,0.025924121868829218,0.6585247079999874,ok
vaf0=0.15 (best),vaf0,1.0,0.3,1.5810169491525425,0.3291139240506329,0.5810169491525425,0.0291139240506329,0.9609925382992369,2.7010852687731637,0.2720412051815964,0.3738295194633976,1,1,0.10178831428180118,0.46773803903235484,0.999744042078016,0.5248468060971807,0.9995888031387913,1510.5148872310758,0.02572986425876999,0.6591257090000084,ok
vaf0=0.15 (best),vaf0,1.0,0.6,1.0235593220338985,0.569620253164557,0.023559322033898544,-0.030379746835442978,0.8746925967012539,1.1081175309647817,0.5016234867530258,0.6618044751947881,1,1,0.16018098844176232,0.6563529861087788,0.9963714247458884,0.6301215604513629,0.9994655100146101,1930.896572247118,0.022757287399662134,0.6687354580000004,ok
vaf0=0.15 (best),vaf0,1.0,1.0,0.9222033898305086,1.0,-0.07779661016949135,0.0,0.8737669843778896,1.0706191694497251,0.9691016075155242,0.9987977811089788,1,0,0.029696173593454556,0.2604556765943857,1.0,0.21556192185201847,0.9993011664866484,188116.1177196166,0.002305616101037275,0.678369165999996,ok
